Fitur Kontras,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Dissimilarity,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Homogenitas,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Entropi,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur ASM,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Energy,Derajat 0,Derajat 45,Derajat 90,Derajat 135,Fitur Correlations,Derajat 0,Derajat 45,Derajat 90,Derajat 135
Fries-Train (124),177.61352634803694,277.32667435602156,133.54682904411814,294.1470665128858,Fries-Train (124),7.640303308823417,10.000445982314599,5.587392769607585,10.142391387927814,Fries-Train (124),0.3086778939966664,0.258225722329408,0.5344814519343084,0.26179493063234605,Fries-Train (124),12.670654428730215,13.098999507531412,11.73984927861528,13.107121809917242,Fries-Train (124),0.0002923283619130863,0.00021775506743997703,0.0009850516900425919,0.00022581892245330178,Fries-Train (124),0.01709761275479961,0.014756526266028094,0.03138553313299922,0.015027272621913192,Fries-Train (124),0.971234211472137,0.9549963788232847,0.9783689467532006,0.9522656553490451
Fries-Train (125),386.37743566176187,552.2846597462456,274.3643229166602,626.4862591310927,Fries-Train (125),8.71496629901917,10.880307574010025,5.99327512254856,11.672079969242535,Fries-Train (125),0.4140834228663288,0.3669938099597567,0.6092758109315205,0.3565690366116309,Fries-Train (125),12.047021698602908,12.435561395382653,11.076864808958979,12.500413506998504,Fries-Train (125),0.0014325178792411572,0.0011746506866536562,0.0025252495706654292,0.0011512064756095202,Fries-Train (125),0.037848617930396844,0.0342731773644297,0.05025186136518158,0.03392943376494103,Fries-Train (125),0.9486336410865804,0.9264982238381567,0.9635196296174482,0.9166230357912787
Fries-Train (126),543.424188112739,711.9605074971056,244.14267769607537,679.6684813533203,Fries-Train (126),8.993550857842983,11.293564013840712,5.639583333332981,10.829880815071087,Fries-Train (126),0.3706851256339676,0.31750193285464107,0.575298056299951,0.31669510361685843,Fries-Train (126),12.163500653024368,12.60534404566798,11.217340926032099,12.559190523285764,Fries-Train (126),0.0008471920214355655,0.0006719524815301125,0.0017417254772428272,0.0006725637272270256,Fries-Train (126),0.029106563202060898,0.025922046245042317,0.04173398467966877,0.025933833639225527,Fries-Train (126),0.885629937552835,0.8501215441195724,0.948601632600579,0.8569208574725233
Fries-Train (127),132.02144607843022,403.2278815840035,314.273422181366,398.0198846597486,Fries-Train (127),3.7460477941175405,7.657500961168819,5.954947916666397,7.45453287197228,Fries-Train (127),0.6711465290572363,0.5303643359900986,0.6131614082251142,0.5343850656944599,Fries-Train (127),9.098973542826078,9.900377740815781,9.404210131040925,9.866443450998077,Fries-Train (127),0.06397796220203766,0.060030268073335884,0.06154829964643256,0.05993334229093858,Fries-Train (127),0.25293865304068824,0.2450107509341904,0.24808929772650928,0.24481287198784826,Fries-Train (127),0.9886077541034471,0.965235463666341,0.972923915087955,0.9656845231225235
Fries-Train (128),149.7507812499987,230.56839677047418,82.39180453431324,169.55287966167012,Fries-Train (128),5.1079197303921084,6.594540561322677,3.2668964460784364,5.574563629373403,Fries-Train (128),0.5944057309860653,0.5523886977467564,0.723871935401001,0.5661705084680639,Fries-Train (128),8.885680832665967,9.232370888998823,8.321423983593085,9.120452679224135,Fries-Train (128),0.04655199636820874,0.043826450448405004,0.05004624791715476,0.04395745450874261,Fries-Train (128),0.21575911653556784,0.20934767839268006,0.223710187334316,0.209660331271184,Fries-Train (128),0.9754728103482329,0.9623083563295783,0.9865140865274648,0.9722827290599441
Fries-Train (129),105.4948069852937,269.6272356785842,195.77409620097745,281.4182698961938,Fries-Train (129),3.276087622548981,6.347574009996229,4.973452818627219,6.353356401384184,Fries-Train (129),0.7094409527559209,0.5040081831198211,0.5618530750071433,0.5063472458662513,Fries-Train (129),9.730021357624576,10.915782213036113,10.469363067616666,10.900193773613475,Fries-Train (129),0.006593102407840435,0.0037301510479880785,0.0048210805198496375,0.0037279540400943,Fries-Train (129),0.08119792120393499,0.06107496252956753,0.06943400117989483,0.06105697372204342,Fries-Train (129),0.9864901088566418,0.9653771320031815,0.9748689023063433,0.9638630840389976
Fries-Train (13),377.7669577205859,907.9289657823529,655.4927696078364,804.7084352171893,Fries-Train (13),8.710830269606886,16.384452133794813,13.615870098037227,15.473033448673794,Fries-Train (13),0.5001858838029992,0.2377076284470403,0.26476035833377903,0.23663521355045902,Fries-Train (13),11.974217103400232,13.324853016661,13.010357423976455,13.292903734726677,Fries-Train (13),0.0022381083757223785,0.0012623330481976811,0.0013333119323096889,0.001261110438551641,Fries-Train (13),0.047308650115199635,0.035529326593642066,0.03651454412025007,0.03551211678500228,Fries-Train (13),0.9623737126350294,0.9090739720544623,0.9345036253842653,0.9194107781157146
Fries-Train (130),449.5210171568563,588.4559323337098,228.91564031862103,569.0657285659256,Fries-Train (130),9.98572303921478,11.32968858131485,5.155438112744814,11.399415609380979,Fries-Train (130),0.3333606765108627,0.30754845369942335,0.6215509106825454,0.3006091351887011,Fries-Train (130),12.459444941231716,12.697870969869168,10.951471654926593,12.73928983707591,Fries-Train (130),0.0006216098619671519,0.0005306905145907713,0.002136559110565948,0.0004986979692103754,Fries-Train (130),0.024932105044844326,0.023036721003449497,0.04622292840751165,0.02233154650288187,Fries-Train (130),0.9298450842322854,0.9080629991774971,0.9642214224333333,0.9110908165541358
Fries-Train (131),657.6412071078435,967.9030526720328,489.93549325980456,969.1552479815263,Fries-Train (131),8.731924019607128,11.532425990003974,6.712791053920906,11.691041906958924,Fries-Train (131),0.5303595192274404,0.46838990526595947,0.6237478707006568,0.4599700422904219,Fries-Train (131),10.26636354147219,10.655892395987568,9.817837101837874,10.711593843021308,Fries-Train (131),0.03164382342052937,0.027736000157275443,0.032111438251100834,0.027674650080611058,Fries-Train (131),0.17788710864064705,0.16654128664470993,0.17919664687460207,0.16635699588719152,Fries-Train (131),0.9646129015430174,0.9478816780613855,0.9736365020205445,0.9478142336268323
Fries-Train (132),621.8749234068537,807.1371164936389,357.4966299019538,823.4181468665765,Fries-Train (132),10.052987132352397,11.997985390234396,5.748069852940812,12.339515570934225,Fries-Train (132),0.3647692033698966,0.3164433946959788,0.6056563386429856,0.311635661597786,Fries-Train (132),12.149860318163801,12.52764546235834,10.936693706412488,12.557161642934606,Fries-Train (132),0.0006409935106089004,0.0004739895237406841,0.0018759388760482747,0.0004683575255191974,Fries-Train (132),0.025317849644251,0.021771300460484304,0.043312110039205834,0.02164156938669646,Fries-Train (132),0.8782807038104317,0.8421790014134625,0.9300466872002783,0.838991346009622
Fries-Train (133),286.24926470587553,419.71066512878997,205.02354473038642,458.84795078815455,Fries-Train (133),8.409650735293619,10.743160322952786,6.7035998774505865,11.372302960400022,Fries-Train (133),0.4231954581059375,0.342058073750687,0.4807493440399388,0.324285903219036,Fries-Train (133),12.192205318675336,12.625417453992132,11.818103464482194,12.743765499869324,Fries-Train (133),0.001003018576839437,0.0007665173584642939,0.0012977554925539458,0.0006449985447586849,Fries-Train (133),0.0316704685288904,0.02768604988914623,0.03602437359002854,0.025396821548349015,Fries-Train (133),0.9575265113341759,0.937704789395892,0.9696685843840847,0.9318943118518006
Fries-Train (134),139.45643382352625,175.34957324105966,43.73319546568495,166.4971472510571,Fries-Train (134),4.22895220588237,5.002199154171554,1.919041053921606,4.92218377547106,Fries-Train (134),0.5079620599706564,0.4615424642762064,0.74246428503264,0.4665525926357598,Fries-Train (134),11.138219076769467,11.481848386360653,9.982008466419432,11.460950102905635,Fries-Train (134),0.0011305576487258505,0.0009299344690571646,0.002670331380771518,0.0009222951394940078,Fries-Train (134),0.033623766129418795,0.030494826922892425,0.051675249208605833,0.030369312463307558,Fries-Train (134),0.9833027486329317,0.9790021715161157,0.9947625785189028,0.9800614646261422
Fries-Train (135),237.8746323529369,447.00167627835015,252.1052083333262,395.55149557861847,Fries-Train (135),7.489797794117365,10.398923490965183,6.681587009803377,9.904621299500349,Fries-Train (135),0.3837979661494289,0.3167216526279214,0.5102397759808063,0.3229162383215979,Fries-Train (135),12.287894796275799,12.775838835481082,11.835562424236858,12.733178720395298,Fries-Train (135),0.000596754872675173,0.0003877441631076445,0.0009431786630667893,0.00040587672117945936,Fries-Train (135),0.024428566733952547,0.019691220457545146,0.030711213962765934,0.020146382334788035,Fries-Train (135),0.9707775233850793,0.9450977835864777,0.9690494132160481,0.9514170880566536
Fries-Train (136),249.7777267156822,363.51466359092626,174.34852941176172,369.65354863513846,Fries-Train (136),7.595435049019472,9.619269511726255,6.002726715686076,9.907297193387318,Fries-Train (136),0.4358167906969387,0.3322832031431819,0.4688299823001022,0.3263355723192877,Fries-Train (136),11.548447029027981,12.043651918819512,11.282404897332427,12.099732533767718,Fries-Train (136),0.001416391785536212,0.0008272060504928088,0.0015510924565521674,0.0008002471471283707,Fries-Train (136),0.03763498087599105,0.028761190004810453,0.03938391113833373,0.02828863989534263,Fries-Train (136),0.9232779680988689,0.8885878246167389,0.9464023943958924,0.886706255223352
Fries-Train (137),39.32797181372546,108.86758938869704,90.64532781862708,135.89465590157644,Fries-Train (137),2.7070465686274314,5.372995001922368,4.442325367647016,5.850857362552887,Fries-Train (137),0.6258865981472762,0.44544444313112563,0.5352833061909369,0.4338230975877514,Fries-Train (137),9.750352308615946,10.772823005098296,10.347383245528647,10.862708077062042,Fries-Train (137),0.00304257027326479,0.0015354263679674854,0.0022988688620362366,0.00144754593396412,Fries-Train (137),0.05515949848634222,0.0391845169418673,0.04794652085434601,0.03804662841782593,Fries-Train (137),0.9879803237279694,0.9664393102518649,0.9721260785318314,0.9581111076861905
Fries-Train (138),209.55068933823375,256.0067512495233,107.5799632352937,289.2282968089254,Fries-Train (138),8.857398897058342,9.820515186466755,5.298866421568359,10.764475201845444,Fries-Train (138),0.2762589293210883,0.2532003672888594,0.5256831007239882,0.24245951588295891,Fries-Train (138),12.490780865498953,12.701992944320413,11.377714939108037,12.824726932120232,Fries-Train (138),0.0003225555478586962,0.0002650897733858906,0.001214677047289504,0.00024610166054194106,Fries-Train (138),0.01795983150975243,0.016281577730241335,0.03485221725069302,0.01568762762631562,Fries-Train (138),0.9480289180765201,0.9364627825702562,0.9733021193921814,0.9282161237056737
Fries-Train (139),120.04617034313732,171.86834294502177,46.69986213235266,131.46812764321444,Fries-Train (139),2.9400122549019545,3.598938869665521,1.5005361519608018,3.135640138408325,Fries-Train (139),0.8369313772354733,0.81645631238709,0.8817086976620946,0.8214639452249148,Fries-Train (139),3.5642785124834497,3.6926888214988374,3.3600230037596996,3.6697274425034054,Fries-Train (139),0.5332383418862336,0.5270584351891392,0.5354582776953649,0.5268175891300201,Fries-Train (139),0.7302317042461479,0.7259879029220385,0.7317501470415738,0.7258220092626153,Fries-Train (139),0.9620085755882863,0.9458003547791511,0.9852222967897316,0.9585407891062823
Fries-Train (14),358.68314950980533,873.3632141483806,694.5075520833394,941.4953787004699,Fries-Train (14),9.16409313725392,17.43066512879636,15.299770220586089,18.435509419453822,Fries-Train (14),0.5010934866840707,0.22312874341397093,0.24285874311267008,0.2157708218374144,Fries-Train (14),11.996136203434157,13.445013719800697,13.19219853828561,13.514106892631615,Fries-Train (14),0.002223706918237577,0.0011764383053807271,0.0012237524188788561,0.0011678369940523565,Fries-Train (14),0.047156197028996906,0.03429924642584334,0.03498217287246257,0.0341736300976697,Fries-Train (14),0.9542583135839046,0.888248934783109,0.9111789228407196,0.8795299166365245
Fries-Train (140),146.6470894607832,351.0798615916979,241.9860906862711,336.4601922337604,Fries-Train (140),6.269025735293991,11.555155709342571,9.451225490195538,11.289257977700986,Fries-Train (140),0.4937710682671681,0.22014722336768458,0.24798399761674453,0.22089680243464332,Fries-Train (140),11.698393965249732,13.018166417311832,12.696176401315695,12.99096649740893,Fries-Train (140),0.0010113154627276767,0.00019730961430414263,0.00024218426168721164,0.00019658650201228315,Fries-Train (140),0.03180118649874052,0.014046694070283678,0.015562270454121134,0.014020930853986948,Fries-Train (140),0.9672044777130262,0.9212211405216404,0.9456495425806085,0.9245035699944357
Fries-Train (141),118.04232536764735,195.6031064975018,119.24486825980397,215.12871972318456,Fries-Train (141),5.3995251225487815,6.853333333333456,4.747166053921293,7.486428296808958,Fries-Train (141),0.45365645522330034,0.397514867239914,0.5710170504206116,0.39976778995826834,Fries-Train (141),11.32372415475028,11.67754794361417,10.823231007286774,11.766134176181769,Fries-Train (141),0.0014347683892988875,0.0011584692901216089,0.002386203694004409,0.0011159875368078494,Fries-Train (141),0.03787833667545194,0.03403629371893492,0.04884878395625022,0.03340639963851012,Fries-Train (141),0.9604814824225681,0.9345938701972277,0.9600766640516993,0.9280653854922868
Fries-Train (142),125.93687193627393,185.8618223760115,95.10300245098037,215.34612841215207,Fries-Train (142),6.080683210784062,7.912602845059733,4.939644607842959,8.46812764321415,Fries-Train (142),0.3541404641717374,0.2850430709380077,0.5043648723647395,0.2821463890126463,Fries-Train (142),12.272428782092806,12.748841772278935,11.74951924063964,12.813085073291493,Fries-Train (142),0.00042433219889135193,0.0002825413169542191,0.0009422637223739066,0.000279412718114362,Fries-Train (142),0.020599325204757362,0.016808965374294133,0.03069631447542044,0.01671564291657255,Fries-Train (142),0.9801320128835194,0.970645296447133,0.9849724102936853,0.9659891141713577
Fries-Train (143),115.52028186274417,163.98356016916452,60.560079656861404,159.55949250288342,Fries-Train (143),4.100735294117615,5.113986928104641,2.3001531862744797,4.99469434832767,Fries-Train (143),0.4967741285761076,0.44879091807552046,0.6976578352544764,0.45322195179054525,Fries-Train (143),11.028464334603965,11.369425989076165,10.026322051867952,11.34421621322921,Fries-Train (143),0.002006907039585136,0.001619348072584983,0.0037681271598138336,0.0016681870649519503,Fries-Train (143),0.04479851604222104,0.04024112414663615,0.06138507277680653,0.040843445801645464,Fries-Train (143),0.9805219413271425,0.9723266550643042,0.9897697728309494,0.9730724468643261
Fries-Train (144),86.18311887254791,123.88075355632427,55.17291666666638,138.28593617839255,Fries-Train (144),3.8763174019608075,5.512249134948131,3.174203431372532,5.551633986928171,Fries-Train (144),0.5108838398821115,0.4174739617552188,0.6231812757433226,0.4244682302174837,Fries-Train (144),11.088082543123882,11.689639650423508,10.614344397417588,11.66169742479829,Fries-Train (144),0.00120283420889802,0.0008420941225545256,0.0021872303752613178,0.0008931871203826761,Fries-Train (144),0.034681900306903886,0.029018858050490644,0.04676783483614906,0.0298862363034002,Fries-Train (144),0.9855816349364004,0.9792965620276413,0.9907821290846066,0.9768881891360885
Fries-Train (145),183.6405790441132,335.4563783160322,189.74260110293528,354.38809688581273,Fries-Train (145),5.140548406862576,8.099177239523302,5.462821691176114,8.550342176086152,Fries-Train (145),0.46074400216121913,0.36557368645605226,0.5687994334626801,0.3628722364783597,Fries-Train (145),11.688445790936811,12.382057102458747,11.413026589028753,12.436902555762277,Fries-Train (145),0.0007818371201881488,0.00048331323784762644,0.0012499924908688966,0.0004859368997314345,Fries-Train (145),0.027961350471465946,0.021984386228585652,0.03535523286401741,0.02204397649543826,Fries-Train (145),0.977099792363418,0.9581937191247998,0.9763745037456921,0.9558347203652122
Fries-Train (146),313.95508578430974,377.1840061514819,140.508823529411,365.4809227220295,Fries-Train (146),6.322977941176406,6.745313341022683,3.526715686274494,6.5245828527489715,Fries-Train (146),0.590218511194645,0.5765401897911632,0.757796520351102,0.5872910304550149,Fries-Train (146),7.740763411812168,8.019672703370281,6.938742925607035,7.95307542693726,Fries-Train (146),0.07547414425472626,0.07125429503129324,0.08558227503863448,0.07398823999464318,Fries-Train (146),0.27472557990606966,0.2669350015102801,0.2925444838629409,0.27200779399613384,Fries-Train (146),0.9335935085081617,0.9204529529579328,0.9702779868757936,0.9229211737317552
Fries-Train (147),70.71309742647058,111.94360630526724,51.75517769607815,114.00121491733913,Fries-Train (147),2.694194240196109,4.001707035755507,2.6137561274510177,4.02926566705119,Fries-Train (147),0.7355704737350742,0.6286552885811466,0.7038965467159204,0.6283199187980891,Fries-Train (147),8.428797046096035,9.027138116193829,8.502075193005862,9.0292883141338,Fries-Train (147),0.04024718076712532,0.03632643523821392,0.03944688819729792,0.036330520379217114,Fries-Train (147),0.20061700019471262,0.1905949507154214,0.19861240695711313,0.19060566722743874,Fries-Train (147),0.988411879493166,0.9817228559755807,0.9915755167210314,0.9813869100473565
Fries-Train (148),184.485937499996,583.4773394848036,383.87890624999403,476.1479584775006,Fries-Train (148),7.4502450980386055,12.596785851595605,7.994439338234177,11.868189158016282,Fries-Train (148),0.3400733558094378,0.2852604355904946,0.5651923498540367,0.2842760774531943,Fries-Train (148),12.356124404748,12.934105215307168,11.473014578493602,12.9239860633647,Fries-Train (148),0.0008900374808892615,0.0007167013663008683,0.0021888746403126197,0.0007085557990073021,Fries-Train (148),0.02983349595487028,0.026771278757296377,0.046785410549792336,0.026618711445284163,Fries-Train (148),0.9774887933513059,0.9286543373820959,0.953122414841326,0.9417760533478234
Fries-Train (149),282.6020067401922,407.39784698192824,195.11908700980067,435.9439600153762,Fries-Train (149),8.416099877450161,10.504652056901186,5.667616421567873,10.78920415224919,Fries-Train (149),0.3642842514594281,0.30684447652667957,0.5625559884228276,0.30532508236128597,Fries-Train (149),12.351209353531477,12.7937934336298,11.452434590389906,12.807484029417068,Fries-Train (149),0.0007650820194231185,0.0005175115417856763,0.001568393729274798,0.0005068032124987862,Fries-Train (149),0.027660116041389245,0.022748880011676978,0.039602951017251205,0.022512290254409616,Fries-Train (149),0.959090634604576,0.9411621855449124,0.9717880863212193,0.937038991147576
Fries-Train (15),154.72311580882246,449.8318800461352,375.955162377445,466.5239523260251,Fries-Train (15),4.025291053921499,8.989680891964568,8.2392310049013,9.32327566320635,Fries-Train (15),0.7390782333222472,0.5668081128533952,0.5764271231104177,0.5650042678502711,Fries-Train (15),7.504116497328871,8.41140349269887,8.269694077562123,8.436910566830456,Fries-Train (15),0.178165690338827,0.1743386816149291,0.17574029895352747,0.17453895096391073,Fries-Train (15),0.42209677840375304,0.4175388384509028,0.41921390596392133,0.4177785908395866,Fries-Train (15),0.9884624126968704,0.9662135556902581,0.9717781315991383,0.9649598300307053
Fries-Train (150),550.0529411764685,609.7904498269858,77.99491421568644,612.4918415993858,Fries-Train (150),5.785202205882266,6.696316801230326,1.9961703431372857,6.744175317185744,Fries-Train (150),0.7681803002680991,0.7296207306235798,0.824169823751632,0.7293770710785935,Fries-Train (150),5.036667406801838,5.230291953218689,4.716141803846048,5.232588239353121,Fries-Train (150),0.3614065696073926,0.3553434527074657,0.3627675068117206,0.3552095630565892,Fries-Train (150),0.6011709986413122,0.5961069138229028,0.6023018402858492,0.5959945998552245,Fries-Train (150),0.9248289842432179,0.9169062711845157,0.9893411043073121,0.916538163229687
Fries-Train (151),310.5063725490132,523.152095347935,266.6331188725421,506.5460515186366,Fries-Train (151),8.089828431372437,12.113202614379368,7.5995710784309765,12.154602076124744,Fries-Train (151),0.34467956119302534,0.2584894613358388,0.48332622766621136,0.2538794610974191,Fries-Train (151),12.527968981886538,13.236912167178179,12.15447727389551,13.25360039647099,Fries-Train (151),0.00036045894307477894,0.00022267968091413696,0.0007839925928053513,0.00021957130320296472,Fries-Train (151),0.01898575632085219,0.014922455592634108,0.027999867728354562,0.014817938561182008,Fries-Train (151),0.967725992246529,0.9455167463475291,0.9722348548229464,0.9472456312674857
Fries-Train (152),161.41482843137013,254.63461745482513,140.48723958333142,256.13791618608116,Fries-Train (152),4.188020833333156,6.397201076509149,4.526210171568375,6.199800076893583,Fries-Train (152),0.6649444089870908,0.48326442221771637,0.527704276565344,0.47184959541422383,Fries-Train (152),10.072547533015362,11.053352595641819,10.658052874809195,11.047691187081139,Fries-Train (152),0.005988901175704658,0.003360248660756717,0.004016224627584643,0.003287276519943754,Fries-Train (152),0.07738799115951168,0.05796765184787734,0.0633736903421652,0.05733477583407608,Fries-Train (152),0.9753310769081959,0.9611738208733697,0.9785494853988765,0.9609446564189695
Fries-Train (153),434.68848039214913,556.9090811226433,219.84718137254305,563.7320569011891,Fries-Train (153),10.810723039215153,12.140330642060892,6.30821078431355,12.883121876201479,Fries-Train (153),0.3404280074185541,0.32146877645414035,0.5549040901109225,0.31190083630439364,Fries-Train (153),12.223699961036347,12.435899045139283,11.17457904748952,12.527047917982221,Fries-Train (153),0.0014830817868277826,0.001324217624871752,0.002753931827977821,0.0012960426157330729,Fries-Train (153),0.038510800911274005,0.03638980111063747,0.05247791752706867,0.03600059188031598,Fries-Train (153),0.9380968817123589,0.9208117961449452,0.9686776750024575,0.9198414109297526
Fries-Train (154),211.5926011029369,397.73067281814224,239.98255208332506,378.97707035755195,Fries-Train (154),7.540517769607592,10.565643983083579,6.87902879901879,10.352233756247688,Fries-Train (154),0.3676045394095271,0.28820028758123456,0.4949991497446594,0.29385318483257994,Fries-Train (154),12.560839691548287,13.100328007467283,12.06572386931059,13.073405079092558,Fries-Train (154),0.0004103019740754757,0.0002632030593030421,0.000795451057548479,0.0002687855098466402,Fries-Train (154),0.020255912077106666,0.016223534118774557,0.028203741906854825,0.016394679315151005,Fries-Train (154),0.9706373474420725,0.9447772257943573,0.9666659517767535,0.9473798844329303
Fries-Train (155),95.31197916666623,174.7514033064215,111.60652573529326,179.33062668204758,Fries-Train (155),4.25505514705884,6.255101883890854,4.23890931372552,6.431864667435687,Fries-Train (155),0.5471252614403116,0.4622917134028096,0.6275002490287936,0.45573639064756016,Fries-Train (155),10.75055612093162,11.34198276212516,10.45483066876977,11.380866845358975,Fries-Train (155),0.0033948597510197404,0.0026068014830601485,0.004007151133278066,0.0025767884797510084,Fries-Train (155),0.058265425005055445,0.05105684560428845,0.06330206263051834,0.05076207718120889,Fries-Train (155),0.9789743206664273,0.9613974368863375,0.9753774459216155,0.9603870635333555
Fries-Train (156),291.5501225490147,449.3856362937259,194.6534466911686,401.00481353324983,Fries-Train (156),8.445772058822868,10.384944252210884,5.181204044117127,9.877277970011773,Fries-Train (156),0.4119521165672503,0.3733292764854645,0.626829189018212,0.37940819636236495,Fries-Train (156),11.777907846341197,12.13515631246602,10.73777534198257,12.0853183554729,Fries-Train (156),0.0036752785136726263,0.0030055822436022236,0.004979240889734418,0.0030305035430580702,Fries-Train (156),0.06062407536344473,0.05482319074627291,0.07056373636461166,0.05505000947373279,Fries-Train (156),0.9721810000398052,0.957075361122973,0.9814028006756859,0.961697218257955
Fries-Train (157),359.8876072303895,497.6439061899197,210.18518688724907,475.2477662437493,Fries-Train (157),6.8180912990190325,8.402845059592549,4.459053308823338,8.184083044982824,Fries-Train (157),0.6479522455474194,0.6040857623958559,0.7357438424735299,0.6058333579349005,Fries-Train (157),9.516775297575151,9.923026857384565,9.112505453876246,9.91904908896878,Fries-Train (157),0.012515928157702267,0.010659746783576719,0.013245673966105282,0.010686959101436896,Fries-Train (157),0.1118746090840199,0.10324604972383553,0.1150898517077213,0.10337774954716752,Fries-Train (157),0.9358062660232185,0.911360897482844,0.9624565336881896,0.9153502047078909
Fries-Train (158),133.62104779411706,225.6603152633637,110.7580116421571,209.8473817762437,Fries-Train (158),4.771231617647047,6.330918877354911,3.71861213235297,6.219638600538305,Fries-Train (158),0.5524285063357416,0.5033484894126938,0.6782754917003484,0.5003872542851174,Fries-Train (158),9.722701134491478,10.071495732282589,9.055653141783832,10.08479503654982,Fries-Train (158),0.005353671627198673,0.004521849033014688,0.008265696477541691,0.004482495642036357,Fries-Train (158),0.07316878861371612,0.06724469520352284,0.09091587582783159,0.06695144241938598,Fries-Train (158),0.9284559708267217,0.8790728755547204,0.940444599587142,0.8875468364261674
Fries-Train (159),208.72522977940707,364.4392003075716,177.56813725489846,277.48542868127936,Fries-Train (159),5.807460171568671,8.502283737024264,5.484742647058818,7.3179238754325695,Fries-Train (159),0.5379357302262542,0.3826652109278073,0.4949699748748172,0.4146515413622191,Fries-Train (159),11.48125171370177,12.193659382878197,11.508783208516364,12.048109983213969,Fries-Train (159),0.0010240627994266029,0.0005334482744858578,0.0009251816224153571,0.0005924968082988222,Fries-Train (159),0.03200098122599685,0.02309649918247044,0.030416798359054115,0.024341257327813247,Fries-Train (159),0.976718614160855,0.9593001281665106,0.980219215227509,0.9690115310142491
Fries-Train (16),556.4938572303834,893.9222606689361,491.264276960782,913.6734179161517,Fries-Train (16),11.97130821078225,16.33062668204555,10.272824754900178,16.260822760476728,Fries-Train (16),0.35774863733228446,0.28229429479845264,0.4744528608914468,0.2971937393495227,Fries-Train (16),12.557660788717493,13.099349940791711,12.090935590029327,13.055247414499343,Fries-Train (16),0.0046149258905078564,0.00412207176106076,0.004733528744390678,0.0041427959346662414,Fries-Train (16),0.06793324584110387,0.06420336253702574,0.0688006449416768,0.06436455495586248,Fries-Train (16),0.9453656471453593,0.911975083442216,0.9516904065606244,0.910030830761081
Fries-Train (160),635.9516544117613,965.4698193002417,541.4328124999986,992.1907112648652,Fries-Train (160),11.470588235292267,14.482968089196257,9.157230392155528,14.730319108035141,Fries-Train (160),0.36824717931857115,0.3227412410054376,0.5208444458398469,0.31987550885650745,Fries-Train (160),12.162283937876941,12.54355425623219,11.524693950969723,12.573521246704745,Fries-Train (160),0.0014644822557354743,0.0010545663905625275,0.0021050254531385162,0.0010380360317453984,Fries-Train (160),0.03826855439829775,0.032474087986616766,0.045880556373463,0.03221856656875657,Fries-Train (160),0.9356505781786948,0.9024986148716585,0.9452187858621023,0.8998001088009987
Fries-Train (161),200.18814338235126,244.30746635909298,65.19125306372528,235.46895809304138,Fries-Train (161),4.231770833333319,4.752464436755099,1.9115962009804144,4.6468435217224275,Fries-Train (161),0.7488112116599607,0.7389696751003026,0.8559250122160934,0.7367638954602838,Fries-Train (161),5.636870092690131,5.761032392362802,5.121478637355229,5.758616795370128,Fries-Train (161),0.22032132510632926,0.21735678392999702,0.22874853630608571,0.21746341561765864,Fries-Train (161),0.46938398471435866,0.4662153836264919,0.47827663157014655,0.4663297284300655,Fries-Train (161),0.9722454285538997,0.9661441935621702,0.9909518282700491,0.9673690223793734
Fries-Train (162),89.51531862744972,146.80681276432156,84.45767463235235,166.24559784698178,Fries-Train (162),4.679840686274318,5.945174932718274,3.8435814950980824,6.65113417916192,Fries-Train (162),0.4777036003532083,0.4295402936013721,0.6084975941036982,0.4110151387508349,Fries-Train (162),11.347641205904456,11.708940257707223,10.766775465756176,11.835692147963236,Fries-Train (162),0.001488537522564939,0.001193452434007504,0.002509314138492407,0.0011915463265614727,Fries-Train (162),0.03858156972655388,0.03454638091041526,0.050093054792979104,0.0345187822288312,Fries-Train (162),0.9761632097319475,0.9607953177116616,0.9774378023698107,0.9556027658622741
Fries-Train (163),338.7915747548979,385.47620146097654,60.28405330882241,371.10926566705194,Fries-Train (163),7.1139399509802494,7.959215686274567,2.0411611519608135,7.801614763552543,Fries-Train (163),0.4838007655385566,0.43459707277806636,0.7371811741261073,0.43016295560063983,Fries-Train (163),11.202622084688421,11.505642611353455,9.60733030844281,11.503643275350656,Fries-Train (163),0.0013854846712352221,0.0010971584731924449,0.003649736556214857,0.0010815155972453737,Fries-Train (163),0.03722209923197806,0.03312338257473782,0.06041304955235133,0.032886404443863634,Fries-Train (163),0.9133278114637291,0.9014668192946643,0.9845641921607937,0.9051394412161484
Fries-Train (164),179.82215073529224,250.94140715110146,164.75914522058648,339.1561860822802,Fries-Train (164),6.298590686274319,7.659008073817785,5.333777573529188,8.871956939638654,Fries-Train (164),0.557357520358797,0.5280078141878803,0.6470040950516206,0.519408642162094,Fries-Train (164),8.241190187314974,8.489115314345764,7.961763162943226,8.567289677232374,Fries-Train (164),0.15008811038441489,0.14453286540932042,0.15125951852765465,0.14424688851077747,Fries-Train (164),0.38741206793853866,0.3801747827109531,0.3889209669427127,0.3797984840817265,Fries-Train (164),0.9733854265240278,0.9629033615914184,0.9756147687898218,0.9498625813014898
